INFRASA,Matricula,Peso,Aviación,Aerolinea,Vuelo,Tarjeta,Fecha,Fecha OK,Hora,Destino / Origen,Nombre Destino / Origen
35707,HK5282,18600,Comercial,EFY,9051.0,Salida,2020-12-18,2020-12-18,7:42:00,SKMD,MEDELLIN
35708,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,5692.0,Salida,2020-12-18,2020-12-18,9:00:00,SKCG,CARTAGENA
35709,N728AV,77000,Comercial,AVA,8540.0,Salida,2020-12-18,2020-12-18,7:49:00,SKBO,BOGOTA
35710,N567AV,77000,Comercial,AVA,8510.0,Salida,2020-12-18,2020-12-18,6:08:00,SKBO,BOGOTA
35711,N753AV,75500,Comercial,AVA,8408.0,Salida,2020-12-18,2020-12-18,10:44:00,SKBO,BOGOTA
35712,HK5305,73500,Comercial,FAST COLOMBIA S.A.S,5773.0,Salida,2020-12-18,2020-12-18,11:40:00,SKSM,SANTA MARTA
35713,CCBAS,73500,Comercial,ARE,4213.0,Salida,2020-12-18,2020-12-18,11:41:00,SKBO,BOGOTA
35714,PNC0250,7668,Estatal,POLICIA,0.0,Salida,2020-12-18,2020-12-18,8:30:00,SKBO,BOGOTA
35715,HJ217,400,General,MARIA ISABEL CORREA ECHAN,,Salida,2020-12-19,2020-12-19,9:00:00,SKMD,MEDELLIN
35716,HK3274,2109,General,AIR,0.0,Salida,2020-12-18,2020-12-18,14:00:00,SKMD,MEDELLIN
35717,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,5663.0,Salida,2020-12-18,2020-12-18,13:12:00,SKBO,BOGOTA
35718,HP1722,79016,Comercial,COPA,201.0,Salida,2020-12-18,2020-12-18,14:25:00,MPTO,TOCUMEN
35719,N724AV,77000,Comercial,AVA,8516.0,Salida,2020-12-18,2020-12-18,14:20:00,SKBO,BOGOTA
35720,HK2981,1054,General,AVIACION PEREIRA LTDA,0.0,Salida,2020-12-18,2020-12-18,11:40:00,SKMZ,MANIZALES
35721,HK2981,1054,General,AVIACION PEREIRA LTDA,2.0,Salida,2020-12-19,2020-12-19,8:18:00,SKGO,CARTAGO
35722,HK3274,2109,General,AIR,2.0,Salida,2020-12-18,2020-12-18,17:00:00,SKMD,MEDELLIN
35723,HK5038,1300,General,AVIACION PEREIRA LTDA,2.0,Salida,2020-12-18,2020-12-18,13:55:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35724,HK5038,1300,General,AVIACION PEREIRA LTDA,2.0,Salida,2020-12-19,2020-12-19,8:15:00,SKGO,CARTAGO
35725,HK5349,18600,Comercial,EFY,9059.0,Salida,2020-12-18,2020-12-18,16:31:00,SKMD,MEDELLIN
35726,HK5294,22800,Comercial,EFY,9105.0,Salida,2020-12-18,2020-12-18,9:11:00,SKBO,BOGOTA
35727,HK5294,22800,Comercial,EFY,9185.0,Salida,2020-12-18,2020-12-18,17:59:00,SKBO,BOGOTA
35728,N724AV,77000,Comercial,AVA,9810.0,Salida,2020-12-18,2020-12-18,17:57:00,SKBO,BOGOTA
35729,N728AV,77000,Comercial,AVA,8510.0,Salida,2020-12-19,2020-12-19,6:15:00,SKBO,BOGOTA
35730,HK4595,2155,General,INV LLACAR LTDA,0.0,Salida,2020-12-20,2020-12-20,13:24:00,SKMR,MONTERIA
35731,PNC0739,7000,Estatal,FRPN,2.0,Salida,2020-12-20,2020-12-20,15:57:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35732,N567AV,77000,Comercial,AVA,8540.0,Salida,2020-12-19,2020-12-19,7:53:00,SKBO,BOGOTA
35733,HK5315,11250,Comercial,EFY,9051.0,Salida,2020-12-19,2020-12-19,7:48:00,SKMD,MEDELLIN
35734,HK5286,73500,Comercial,FAST COLOMBIA S.A.S,5692.0,Salida,2020-12-19,2020-12-19,8:47:00,SKCG,CARTAGENA
35735,HK5294,22800,Comercial,EFY,9105.0,Salida,2020-12-19,2020-12-19,8:54:00,SKBO,BOGOTA
35736,PNC0201,621,Estatal,MDN,2.0,Salida,2020-12-19,2020-12-19,9:00:00,SKPQ,PALENQUERO AFB.
35737,N728AV,77000,Comercial,AVA,8408.0,Salida,2020-12-19,2020-12-19,10:37:00,SKBO,BOGOTA
35738,HK4893,2165,General,FLUG SAS,2.0,Salida,2020-12-19,2020-12-19,11:00:00,SKGY,GUAYMARAL
35739,HK5076,2500,General,AEROPACA S.A.S,2.0,Salida,2020-12-19,2020-12-19,11:00:00,SKMD,MEDELLIN
35740,CCCQK,70000,Comercial,ARE,4213.0,Salida,2020-12-19,2020-12-19,11:27:00,SKBO,BOGOTA
35741,HK5286,73500,Comercial,FAST COLOMBIA S.A.S,5663.0,Salida,2020-12-19,2020-12-19,13:16:00,SKBO,BOGOTA
35742,HK5294,22800,Comercial,EFY,9107.0,Salida,2020-12-19,2020-12-19,12:55:00,SKBO,BOGOTA
35743,N748AV,77000,Comercial,AVA,8516.0,Salida,2020-12-19,2020-12-19,14:00:00,SKBO,BOGOTA
35744,HK2981,1054,General,AVIACION PEREIRA LTDA,2.0,Salida,2020-12-22,2020-12-22,8:45:00,SKAR,ARMENIA
35745,HK5038,1300,General,AVIACION PEREIRA LTDA,0.0,Salida,2020-12-21,2020-12-21,16:00:00,SKGO,CARTAGO
35746,HK4898,2165,General,BLUE SKIES S.A.S.,2.0,Salida,2020-12-19,2020-12-19,17:30:00,SKMD,MEDELLIN
35747,HK5294,22800,Comercial,EFY,9185.0,Salida,2020-12-19,2020-12-19,19:11:00,SKBO,BOGOTA
35748,N748AV,77000,Comercial,AVA,9810.0,Salida,2020-12-19,2020-12-19,18:28:00,SKBO,BOGOTA
35749,HK5321,18600,Comercial,EFY,9059.0,Salida,2020-12-19,2020-12-19,16:18:00,SKMD,MEDELLIN
35750,N567AV,77000,Comercial,AVA,8510.0,Salida,2020-12-20,2020-12-20,6:10:00,SKBO,BOGOTA
35751,HK5245,2053,General,AEJEC,0.0,Salida,2020-12-20,2020-12-20,8:30:00,SKMD,MEDELLIN
35752,HK5012,2860,General,AMERICA S AIR S.A.S,0.0,Salida,2020-12-20,2020-12-20,8:30:00,SKMD,MEDELLIN
35753,N961AV,77000,Comercial,AVA,8540.0,Salida,2020-12-20,2020-12-20,7:53:00,SKBO,BOGOTA
35754,HK5305,73500,Comercial,FAST COLOMBIA S.A.S,5692.0,Salida,2020-12-20,2020-12-20,8:51:00,SKCG,CARTAGENA
35755,N398AV,77000,Comercial,AVA,8408.0,Salida,2020-12-20,2020-12-20,10:35:00,SKBO,BOGOTA
35757,HK5353,73500,Comercial,FAST COLOMBIA S.A.S,5773.0,Salida,2020-12-20,2020-12-20,11:42:00,SKSM,SANTA MARTA
35758,HP1856,79000,Comercial,COPA,201.0,Salida,2020-12-20,2020-12-20,14:45:00,MPTO,TOCUMEN
35759,HK5305,73500,Comercial,FAST COLOMBIA S.A.S,5663.0,Salida,2020-12-20,2020-12-20,13:15:00,SKBO,BOGOTA
35760,HK5294,22800,Comercial,EFY,9107.0,Salida,2020-12-20,2020-12-20,13:12:00,SKBO,BOGOTA
35761,HK5282,18600,Comercial,EFY,9057.0,Salida,2020-12-20,2020-12-20,14:03:00,SKMD,MEDELLIN
35763,N728AV,77000,Comercial,AVA,8516.0,Salida,2020-12-20,2020-12-20,14:09:00,SKBO,BOGOTA
35764,HK5282,18600,Comercial,EFY,9059.0,Salida,2020-12-20,2020-12-20,16:26:00,SKMD,MEDELLIN
35765,N728AV,77000,Comercial,AVA,9810.0,Salida,2020-12-20,2020-12-20,17:44:00,SKBO,BOGOTA
35766,HK5294,22800,Comercial,EFY,9185.0,Salida,2020-12-20,2020-12-20,17:56:00,SKBO,BOGOTA
35767,N477AV,77000,Comercial,AVA,8510.0,Salida,2020-12-21,2020-12-21,6:11:00,SKBO,BOGOTA
35768,HK4595,2155,General,INV LLACAR LTDA,0.0,Salida,2020-12-21,2020-12-21,9:45:00,SKCL,CALI
35769,PNC0739,7000,Estatal,FRPN,2.0,Salida,2020-12-23,2020-12-23,9:46:00,SKUI,QUIBDO
35770,N220LC,19550,General,AEROSUPPORT,1.0,Salida,2020-12-20,2020-12-20,16:01:00,SKCG,CARTAGENA
35771,N149GJ,3970,General,INVERSIONES INMOBILARIAS,0.0,Salida,2020-12-27,2020-12-27,11:00:00,SKBO,BOGOTA
35772,HK1053G,1338,General,RAM,0.0,Salida,2020-12-20,2020-12-20,16:23:00,SKCL,CALI
35773,HK2367,757,General,AEROOCCIDENTE,0.0,Salida,2020-12-21,2020-12-21,10:30:00,SKCL,CALI
35774,CCCQK,70000,Comercial,ARE,4213.0,Salida,2020-12-20,2020-12-20,11:22:00,SKBO,BOGOTA
35775,CCCQK,70000,Comercial,ARE,4211.0,Salida,2020-12-20,2020-12-20,14:53:00,SKBO,BOGOTA
35776,N992AV,77000,Comercial,AVA,8540.0,Salida,2020-12-21,2020-12-21,8:03:00,SKBO,BOGOTA
35777,HK5199,18600,Comercial,EFY,9051.0,Salida,2020-12-21,2020-12-21,7:47:00,SKMD,MEDELLIN
35778,hk5276,73500,Comercial,FAST COLOMBIA S.A.S,5692.0,Salida,2020-12-21,2020-12-21,9:07:00,SKCG,CARTAGENA
35779,HK5294,22800,Comercial,EFY,9105.0,Salida,2020-12-21,2020-12-21,9:31:00,SKBO,BOGOTA
35780,N763AV,77000,Comercial,AVA,8408.0,Salida,2020-12-21,2020-12-21,10:31:00,SKBO,BOGOTA
35781,CCCQK,70000,Comercial,ARE,4213.0,Salida,2020-12-21,2020-12-21,11:24:00,SKBO,BOGOTA
35782,HK4411,7350,General,CARIBBEAN SUPPORT AND FLI,1.0,Salida,2020-12-21,2020-12-21,16:04:00,SKBQ,BARRANQUILLA
35783,FAC1041,7250,Estatal,FAC,0.0,Salida,2020-12-21,2020-12-21,13:00:00,SKBO,BOGOTA
35784,HK5043,1814,General,AEROOCCIDENTE,0.0,Salida,2020-12-21,2020-12-21,13:00:00,SKCL,CALI
35785,HK2367,757,General,AEROOCCIDENTE,0.0,Salida,2020-12-21,2020-12-21,15:00:00,SKCL,CALI
35786,HK4595,2155,General,INV LLACAR LTDA,2.0,Salida,2020-12-21,2020-12-21,16:00:00,SKNQ,NUQUI
35787,N755AV,77000,Comercial,AVA,8516.0,Salida,2020-12-21,2020-12-21,14:14:00,SKBO,BOGOTA
35788,N755AV,77000,Comercial,AVA,9810.0,Salida,2020-12-21,2020-12-21,18:11:00,SKBO,BOGOTA
35789,N742AV,77000,Comercial,AVA,8510.0,Salida,2020-12-22,2020-12-22,6:13:00,SKBO,BOGOTA
35790,HK5313,18600,Comercial,EFY,9059.0,Salida,2020-12-21,2020-12-21,17:03:00,SKMD,MEDELLIN
35791,HK5294,22800,Comercial,EFY,9185.0,Salida,2020-12-21,2020-12-21,17:55:00,SKBO,BOGOTA
35792,HK5353,73500,Comercial,FAST COLOMBIA S.A.S,5773.0,Salida,2020-12-21,2020-12-21,12:11:00,SKSM,SANTA MARTA
35793,hk5276,73500,Comercial,FAST COLOMBIA S.A.S,5663.0,Salida,2020-12-21,2020-12-21,13:16:00,SKBO,BOGOTA
35794,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5661.0,Salida,2020-12-21,2020-12-21,15:11:00,SKBO,BOGOTA
35795,HP1728,79000,Comercial,COPA,201.0,Salida,2020-12-21,2020-12-21,14:28:00,MPTO,TOCUMEN
35796,PNC0250,7668,Estatal,POLICIA,2.0,Salida,2020-12-21,2020-12-21,18:28:00,SKBO,BOGOTA
35797,N409BH,12701,General,CARIBBEAN SUPPORT AND FLI,2.0,Salida,2020-12-21,2020-12-21,18:00:00,KMIA,MIAMI
30484,N398AV,77000,Comercial,AVA,9857.0,Entrada,,,5:21:00,SKSP,SAN ANDRES
30485,HK5274,73500,Comercial,FAST COLOMBIA S.A.S,8287.0,Entrada,,,9:38:00,SKCG,CARTAGENA
30486,N992AV,77000,Comercial,AVA,8539.0,Entrada,,,10:32:00,SKBO,BOGOTA
30487,N764AV,77000,Comercial,AVA,8511.0,Entrada,,,10:42:00,SKBO,BOGOTA
30488,N398AV,77000,Comercial,AVA,8407.0,Entrada,,,10:52:00,SKBO,BOGOTA
30489,hk5276,73500,Comercial,FAST COLOMBIA S.A.S,6768.0,Entrada,,,11:18:00,SKBO,BOGOTA
30490,N481AV,77000,Comercial,AVA,9805.0,Entrada,,,11:21:00,SKBO,BOGOTA
30491,N939AV,77000,Comercial,AVA,8515.0,Entrada,,,13:03:00,SKBO,BOGOTA
30492,HK5199,18600,Comercial,EFY,9056.0,Entrada,,,13:15:00,SKMD,MEDELLIN
30493,CCCOZ,70000,Comercial,ARE,4212.0,Entrada,,,13:55:00,SKBO,BOGOTA
30494,N481AV,77000,Comercial,AVA,8503.0,Entrada,,,14:45:00,SKBO,BOGOTA
30495,HK5199,18600,Comercial,EFY,9058.0,Entrada,,,15:32:00,SKMD,MEDELLIN
30496,HK5322,23000,Comercial,EFY,7752.0,Entrada,,,15:54:00,SKBO,BOGOTA
30497,N741AV,75500,Comercial,AVA,8517.0,Entrada,,,17:04:00,SKBO,BOGOTA
30498,N481AV,77000,Comercial,AVA,9417.0,Entrada,,,17:53:00,SKBO,BOGOTA
30499,HK5199,18600,Comercial,EFY,9176.0,Entrada,,,17:40:00,SKMD,MEDELLIN
30500,hk5276,73500,Comercial,FAST COLOMBIA S.A.S,8038.0,Entrada,,,18:37:00,SKSM,SANTA MARTA
30501,HK5322,23000,Comercial,EFY,9184.0,Entrada,,,18:40:00,SKBO,BOGOTA
30502,HK5315,11250,Comercial,EFY,6928.0,Entrada,,,18:50:00,SKCG,CARTAGENA
30503,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,8091.0,Entrada,,,19:21:00,SKCG,CARTAGENA
30504,N728AV,77000,Comercial,AVA,9831.0,Entrada,,,14:40:00,SKBO,BOGOTA
30505,HK5199,18600,Comercial,EFY,7786.0,Entrada,,,20:17:00,SKRG,RIONEGRO
30506,HK5222,77000,Comercial,FAST COLOMBIA S.A.S,8134.0,Entrada,,,20:32:00,SKBO,BOGOTA
30507,HK5322,23000,Comercial,EFY,9188.0,Entrada,,,21:41:00,SKBO,BOGOTA
30508,HK5315,11250,Comercial,EFY,6924.0,Entrada,,,23:00:00,SKCG,CARTAGENA
30509,N728AV,77000,Comercial,AVA,9817.0,Entrada,,,23:04:00,SKBO,BOGOTA
30510,HP1561,50000,Comercial,RPB,625.0,Entrada,,,23:17:00,MPTO,TOCUMEN
30511,HK5266,17894,Comercial,EFY,9050.0,Entrada,,,6:40:00,SKMD,MEDELLIN
30512,N454AV,77000,Comercial,AVA,8539.0,Entrada,,,7:40:00,SKBO,BOGOTA
30513,HK5322,23000,Comercial,EFY,9104.0,Entrada,,,8:35:00,SKBO,BOGOTA
30514,N728AV,77000,Comercial,AVA,8407.0,Entrada,,,8:35:00,SKBO,BOGOTA
30515,HK5313,18600,Comercial,EFY,9052.0,Entrada,,,9:48:00,SKMD,MEDELLIN
30516,N694AV,75500,Comercial,AVA,8511.0,Entrada,,,9:54:00,SKBO,BOGOTA
30517,HK5315,11250,Comercial,EFY,6926.0,Entrada,,,10:00:00,SKCG,CARTAGENA
30518,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,8287.0,Entrada,,,10:27:00,SKCG,CARTAGENA
30519,HK5070,18600,Comercial,EFY,7777.0,Entrada,,,10:55:00,SKVV,VILLAVICENCIO
30520,HK5222,77000,Comercial,FAST COLOMBIA S.A.S,6768.0,Entrada,,,11:00:00,SKBO,BOGOTA
30521,HK5322,23000,Comercial,EFY,9106.0,Entrada,,,11:30:00,SKBO,BOGOTA
30522,PNC0238,621,Estatal,FRPN,0.0,Entrada,,,7:43:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
30523,N728AV,77000,Comercial,AVA,9805.0,Entrada,,,11:27:00,SKBO,BOGOTA
30524,N694AV,75500,Comercial,AVA,8515.0,Entrada,,,13:07:00,SKBO,BOGOTA
30525,CCCOX,70000,Comercial,ARE,4212.0,Entrada,,,13:01:00,SKBO,BOGOTA
30526,HK5313,18600,Comercial,EFY,9056.0,Entrada,,,14:15:00,SKMD,MEDELLIN
30527,N8001N,73029,Comercial,AAL,1135.0,Entrada,,,14:34:00,KMIA,MIAMI
30528,N728AV,77000,Comercial,AVA,8503.0,Entrada,,,15:05:00,SKBO,BOGOTA
30529,FAC5733,5670,Estatal,FAC,1.0,Entrada,,,15:53:00,SKBO,BOGOTA
30530,HK5331,18600,Comercial,EFY,9058.0,Entrada,,,16:09:00,SKMD,MEDELLIN
30531,HK4992,550,General,DOS DIEZ R SAS,1.0,Entrada,,,16:15:00,SKMD,MEDELLIN
30532,PNC0238,621,Estatal,FRPN,2.0,Entrada,,,17:00:00,SKBO,BOGOTA
30533,N741AV,75500,Comercial,AVA,8517.0,Entrada,,,17:06:00,SKBO,BOGOTA
30534,hp1565,50000,Comercial,RPB,685.0,Entrada,,,17:14:00,MPTO,TOCUMEN
30535,HK5321,18600,Comercial,EFY,9176.0,Entrada,,,18:08:00,SKMD,MEDELLIN
30536,N728AV,77000,Comercial,AVA,9417.0,Entrada,,,18:19:00,SKBO,BOGOTA
30537,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,8070.0,Entrada,,,18:32:00,SKSM,SANTA MARTA
30538,HK5315,11250,Comercial,EFY,6928.0,Entrada,,,18:46:00,SKCG,CARTAGENA
30539,HK5322,23000,Comercial,EFY,9184.0,Entrada,,,18:50:00,SKBO,BOGOTA
30540,HK5319,73500,Comercial,FAST COLOMBIA S.A.S,8091.0,Entrada,,,19:18:00,SKCG,CARTAGENA
30541,N992AV,77000,Comercial,AVA,9831.0,Entrada,,,19:44:00,SKBO,BOGOTA
30542,HK5222,77000,Comercial,FAST COLOMBIA S.A.S,8134.0,Entrada,,,19:49:00,SKBO,BOGOTA
30543,HK5321,18600,Comercial,EFY,7782.0,Entrada,,,20:50:00,SKRG,RIONEGRO
30544,HK5322,23000,Comercial,EFY,9188.0,Entrada,,,21:45:00,SKBO,BOGOTA
30545,HK5294,22800,Comercial,EFY,9186.0,Entrada,,,21:23:00,SKBO,BOGOTA
30546,HK5315,11250,Comercial,EFY,6924.0,Entrada,,,22:53:00,SKCG,CARTAGENA
30547,HP1560,50000,Comercial,RPB,625.0,Entrada,,,23:00:00,MPTO,TOCUMEN
30548,N992AV,77000,Comercial,AVA,9817.0,Entrada,,,0:03:00,SKBO,BOGOTA
30549,N766AV,79000,Comercial,AVA,8539.0,Entrada,,,7:00:00,SKBO,BOGOTA
30550,HK5322,23000,Comercial,EFY,9104.0,Entrada,,,8:00:00,SKBO,BOGOTA
30551,N992AV,77000,Comercial,AVA,8407.0,Entrada,,,8:27:00,SKBO,BOGOTA
30552,HK2367,757,General,AEROOCCIDENTE,0.0,Entrada,,,10:15:00,SKCL,CALI
30553,HK5315,11250,Comercial,EFY,6926.0,Entrada,,,9:31:00,SKCG,CARTAGENA
30554,HK5318,73500,Comercial,FAST COLOMBIA S.A.S,8287.0,Entrada,,,9:52:00,SKCG,CARTAGENA
30555,HK5282,18600,Comercial,EFY,9052.0,Entrada,,,9:59:00,SKMD,MEDELLIN
30556,N766AV,79000,Comercial,AVA,8511.0,Entrada,,,10:10:00,SKBO,BOGOTA
30557,HK5322,23000,Comercial,EFY,9106.0,Entrada,,,10:30:00,SKBO,BOGOTA
30558,HK5266,17894,Comercial,EFY,6968.0,Entrada,,,10:50:00,SKBG,BUCARAMANGA
30559,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,6768.0,Entrada,,,11:18:00,SKBO,BOGOTA
30560,N992AV,77000,Comercial,AVA,9805.0,Entrada,,,11:30:00,SKBO,BOGOTA
30561,PNC0248,19500,Estatal,POLICIA,0.0,Entrada,,,11:51:00,SKBO,BOGOTA
30562,PNC0702,7000,Estatal,FRPN,0.0,Entrada,,,8:35:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
30563,N766AV,79000,Comercial,AVA,8515.0,Entrada,,,13:10:00,SKBO,BOGOTA
30564,HK5331,18600,Comercial,EFY,9056.0,Entrada,,,13:20:00,SKMD,MEDELLIN
30565,CCCPE,70000,Comercial,ARE,4212.0,Entrada,,,13:57:00,SKBO,BOGOTA
30566,N992AV,77000,Comercial,AVA,8503.0,Entrada,,,14:58:00,SKBO,BOGOTA
30567,HK5331,18600,Comercial,EFY,9058.0,Entrada,,,15:38:00,SKMD,MEDELLIN
30568,N691AV,75500,Comercial,AVA,8517.0,Entrada,,,17:33:00,SKBO,BOGOTA
30569,N992AV,77000,Comercial,AVA,9417.0,Entrada,,,18:00:00,SKBO,BOGOTA
30570,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,6781.0,Entrada,,,18:10:00,SKCG,CARTAGENA
30571,HK5319,73500,Comercial,FAST COLOMBIA S.A.S,8038.0,Entrada,,,18:38:00,SKSM,SANTA MARTA
30572,hk5293,22800,Comercial,EFY,9184.0,Entrada,,,18:30:00,SKBO,BOGOTA
30573,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,8091.0,Entrada,,,19:12:00,SKCG,CARTAGENA
30574,HK5315,11250,Comercial,EFY,6928.0,Entrada,,,18:28:00,SKCG,CARTAGENA
30575,HK4850,2154,General,S.A.E SERVICIOS AEREOS ES,0.0,Entrada,,,14:42:00,SKBG,BUCARAMANGA
30576,fac5759,4200,Estatal,FAC,0.0,Entrada,,,20:10:00,SKBO,BOGOTA
30577,HK5341,11250,Comercial,EFY,7782.0,Entrada,,,20:01:00,SKRG,RIONEGRO
30578,N766AV,79000,Comercial,AVA,9831.0,Entrada,,,20:12:00,SKBO,BOGOTA
30579,HK5294,22800,Comercial,EFY,9186.0,Entrada,,,20:50:00,SKBO,BOGOTA
30580,hk5293,22800,Comercial,EFY,9188.0,Entrada,,,21:38:00,SKBO,BOGOTA
30581,HK5341,11250,Comercial,EFY,7786.0,Entrada,,,22:23:00,SKRG,RIONEGRO
30582,HK5315,11250,Comercial,EFY,6924.0,Entrada,,,22:56:00,SKCG,CARTAGENA
30583,N939AV,77000,Comercial,AVA,9817.0,Entrada,,,23:02:00,SKBO,BOGOTA
30584,HP1558,50000,Comercial,RPB,625.0,Entrada,,,23:16:00,MPTO,TOCUMEN
30585,N939AV,77000,Comercial,AVA,9857.0,Entrada,,,5:28:00,SKSP,SAN ANDRES
30586,HK5070,18600,Comercial,EFY,9050.0,Entrada,,,6:45:00,SKMD,MEDELLIN
30587,N416AV,77000,Comercial,AVA,8407.0,Entrada,,,8:50:00,SKBO,BOGOTA
30588,HK5315,11250,Comercial,EFY,6926.0,Entrada,,,9:35:00,SKCG,CARTAGENA
30589,HK5331,18600,Comercial,EFY,9052.0,Entrada,,,9:40:00,SKMD,MEDELLIN
30590,hk5293,22800,Comercial,EFY,9106.0,Entrada,,,10:26:00,SKBO,BOGOTA
30591,HK5327,73500,Comercial,FAST COLOMBIA S.A.S,8287.0,Entrada,,,10:01:00,SKCG,CARTAGENA
30592,N766AV,79000,Comercial,AVA,8511.0,Entrada,,,10:37:00,SKBO,BOGOTA
30593,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,6768.0,Entrada,,,11:10:00,SKBO,BOGOTA
30594,N416AV,77000,Comercial,AVA,9805.0,Entrada,,,11:50:00,SKBO,BOGOTA
30595,HK5236,18600,Comercial,EFY,7777.0,Entrada,,,13:16:00,SKVV,VILLAVICENCIO
30596,HK662,1236,General,LUIS CALDERON,0.0,Entrada,,,13:35:00,SKCL,CALI
30597,HK5044,1156,General,ALFONSO DIAZ ABOGADOS ASO,0.0,Entrada,,,13:42:00,SKCL,CALI
30598,HK4603,5670,General,HELISTAR,0.0,Entrada,,,17:15:00,SKBQ,BARRANQUILLA
30599,HP3010,7200,General,CARIBBEAN SUPPORT AND FLI,0.0,Entrada,,,15:35:00,MPMG,MARCOS A. GELEBERT
30600,YV626T,10433,General,CARIBBEAN SUPPORT AND FLI,0.0,Entrada,,,15:45:00,MDSD,SANTO DOMINGO ACC/FIC
30601,HK5071,17894,Comercial,EFY,9056.0,Entrada,,,14:20:00,SKMD,MEDELLIN
30602,HK5322,23000,Comercial,EFY,7752.0,Entrada,,,15:17:00,SKBO,BOGOTA
30603,N766AV,79000,Comercial,AVA,8515.0,Entrada,,,14:30:00,SKBO,BOGOTA
30604,N416AV,77000,Comercial,AVA,8503.0,Entrada,,,15:29:00,SKBO,BOGOTA
30605,HK5341,11250,Comercial,EFY,9058.0,Entrada,,,15:43:00,SKMD,MEDELLIN
30606,hp1565,50000,Comercial,RPB,685.0,Entrada,,,17:10:00,MPTO,TOCUMEN
30607,N567AV,77000,Comercial,AVA,8517.0,Entrada,,,17:33:00,SKBO,BOGOTA
30608,HK5307,73500,Comercial,FAST COLOMBIA S.A.S,8289.0,Entrada,,,17:45:00,SKCG,CARTAGENA
30609,HK5315,11250,Comercial,EFY,6928.0,Entrada,,,18:15:00,SKCG,CARTAGENA
30610,HK5318,73500,Comercial,FAST COLOMBIA S.A.S,8070.0,Entrada,,,18:33:00,SKSM,SANTA MARTA
30611,N416AV,77000,Comercial,AVA,9417.0,Entrada,,,18:39:00,SKBO,BOGOTA
30612,CCCPE,70000,Comercial,ARE,4210.0,Entrada,,,19:09:00,SKBO,BOGOTA
30613,HK5275,73500,Comercial,FAST COLOMBIA S.A.S,8091.0,Entrada,,,19:17:00,SKCG,CARTAGENA
30614,HK5308,73500,Comercial,FAST COLOMBIA S.A.S,8134.0,Entrada,,,19:47:00,SKBO,BOGOTA
30615,HK4955,23000,Comercial,AVA,8403.0,Entrada,,,19:43:00,SKBO,BOGOTA
30616,HK5294,22800,Comercial,EFY,9184.0,Entrada,,,19:51:00,SKBO,BOGOTA
30617,N664AV,77000,Comercial,AVA,9831.0,Entrada,,,19:54:00,SKBO,BOGOTA
30618,N714JB,16240,General,CARIBBEAN SUPPORT AND FLI,0.0,Entrada,,,0:02:00,SKRG,RIONEGRO
30619,HK5322,23000,Comercial,EFY,9186.0,Entrada,,,21:38:00,SKBO,BOGOTA
30620,HK5315,11250,Comercial,EFY,6924.0,Entrada,,,22:43:00,SKCG,CARTAGENA
30621,HP1540,50000,Comercial,RPB,625.0,Entrada,,,23:12:00,MPTO,TOCUMEN
30622,N939AV,77000,Comercial,AVA,9817.0,Entrada,,,23:26:00,SKBO,BOGOTA
30623,N939AV,77000,Comercial,AVA,9857.0,Entrada,,,5:19:00,SKSP,SAN ANDRES
30624,HK5274,73500,Comercial,FAST COLOMBIA S.A.S,8331.0,Entrada,,,6:42:00,SKLT,LETICIA
30625,HK5318,73500,Comercial,FAST COLOMBIA S.A.S,8327.0,Entrada,,,7:01:00,SKSP,SAN ANDRES
30626,N939AV,77000,Comercial,AVA,8407.0,Entrada,,,9:06:00,SKBO,BOGOTA
30627,HK5043,1814,General,AEROOCCIDENTE,1.0,Entrada,,,9:36:00,SKCL,CALI
30628,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,8287.0,Entrada,,,9:39:00,SKCG,CARTAGENA
30629,N398AV,77000,Comercial,AVA,8511.0,Entrada,,,9:58:00,SKBO,BOGOTA
30630,HK4992,550,General,DOS DIEZ R SAS,1.0,Entrada,,,12:20:00,SKMZ,MANIZALES
30631,N939AV,77000,Comercial,AVA,9805.0,Entrada,,,12:09:00,SKBO,BOGOTA
30632,HK5237,18600,Comercial,EFY,9108.0,Entrada,,,11:50:00,SKBO,BOGOTA
30633,HK5308,73500,Comercial,FAST COLOMBIA S.A.S,6768.0,Entrada,,,12:20:00,SKBO,BOGOTA
30634,HK5266,17894,Comercial,EFY,9054.0,Entrada,,,13:05:00,SKMD,MEDELLIN
30635,N398AV,77000,Comercial,AVA,8515.0,Entrada,,,13:23:00,SKBO,BOGOTA
30636,PNC0227,1633,Estatal,POLICIA,1.0,Entrada,,,13:48:00,SKBO,BOGOTA
